,Name,GPA,Gender,Experience (yrs),School,Accepted
3947,Charles Young,3.648080347367677,1,3.0,USC,1
3948,Brandon Bachleda,3.171725688906811,1,1.0,Penn,0
3949,Gregory Ford,3.41040748898458,1,0.0,MIT,0
3950,Michael Friedman,3.4301432770059206,1,0.0,MIT,1
3951,David Torres,3.4007270688677185,1,2.0,USC,1
3952,Eugene Gonzalez,3.591830881985642,1,2.0,Penn,0
3953,Jimmy Benson,3.6048645650420066,1,0.0,MIT,0
3954,Bernard Mckeehan,3.2034009508988617,1,0.0,USC,0
3955,Clifton Grim,3.128134837565645,1,1.0,USC,0
3956,Robert West,3.046363241556695,1,0.0,MIT,0
3957,Eddie Verne,3.626027404240893,1,2.0,USC,1
3958,Reyes Wadsworth,3.472389788212825,1,2.0,USC,0
3959,Jeremy Occhuizzo,3.5229226329875662,1,1.0,MIT,0
3960,Robert Arnett,3.5854978367760353,1,0.0,Penn,0
3961,Guadalupe Anderson,3.439990839936858,1,0.0,MIT,0
3962,Danny Cornell,3.2789620739239815,1,0.0,MIT,1
3963,Brian Jackson,3.299055729400653,1,3.0,Cornell,0
3964,Christopher Schofield,3.537342014572852,1,2.0,Cornell,0
3965,Irving Baver,3.863632723464292,1,4.0,MIT,1
3966,Ronald Hardy,3.7622840325918405,1,0.0,USC,0
3967,Brian Heavener,3.7072410463505987,1,2.0,USC,0
3968,Alexander Scurry,3.690654604483173,1,1.0,MIT,1
3969,Mel Larkin,3.2940007455373124,1,0.0,Cornell,0
3970,Harry Perez,3.161766675510209,1,3.0,MIT,0
3971,Gerald Battle,3.3664268536029702,1,0.0,USC,1
3972,Freddie Llewellyn,3.4534099205671134,1,1.0,USC,0
3973,Wayne Bethel,3.6257199108521414,1,0.0,Cornell,0
3974,Brandon Bains,3.168521170004297,1,2.0,MIT,0
3975,Frederick Niswander,3.7424074930664206,1,0.0,Penn,1
3976,Alan Rine,3.3510532028856352,1,0.0,Cornell,0
3977,Paul Cearley,3.381294982362264,1,2.0,USC,1
3978,Aaron Seamon,3.628774687634003,1,1.0,Penn,0
3979,David Ayala,3.7058053032845826,1,0.0,MIT,1
3980,Joseph Miller,3.8053362160389184,1,3.0,USC,1
3981,Bryan Williams,3.354216757666483,1,1.0,MIT,0
3982,William Pleasant,3.1379786913020586,1,0.0,USC,0
3983,John Powell,3.6272295462047945,1,0.0,USC,1
3984,Victor Larson,3.1323845092167826,1,1.0,Penn,1
3985,Joseph Goad,3.700763468158624,1,2.0,Penn,0
3986,Randy Thompson,3.4693718234324695,1,0.0,USC,0
3987,Robin Ostrow,3.0345815972271932,1,3.0,MIT,1
3988,Todd Strawderman,3.7720181458952444,1,3.0,USC,1
3989,Cameron Wasson,3.668211451466684,1,0.0,MIT,0
3990,Eula King,3.676619446856872,0,1.0,Wellesley,0
3991,Fredrick Johnson,3.8223819061838658,1,0.0,USC,1
3992,Steven Essary,3.738385390427042,1,0.0,USC,0
3993,Jose Depaola,3.252106311435437,1,1.0,USC,0
3994,Billy Trent,3.5471818893753646,1,1.0,USC,0
3995,Nichole Merkel,3.1740954618835557,0,0.0,Wellesley,0
3996,Jay Puotinen,3.4878941255070424,1,2.0,Penn,0
3997,Clair Webster,3.866631723741337,1,0.0,USC,0
3998,Fernando Hillard,3.1177880457423903,1,0.0,USC,0
3999,John Johnson,3.414158771122539,1,0.0,MIT,0
4000,Colin Richmond,3.462424320569363,1,1.0,MIT,0
4001,Robert Fernandez,3.3261517084785446,1,0.0,Penn,1
4002,Alex Reyes,3.547037593202846,1,0.0,USC,1
4003,Gerry Hardwick,3.4100506848572687,1,0.0,Cornell,1
4004,Johnny Maker,3.8084059369148626,1,0.0,MIT,1
4005,Alvin Barrett,3.40503595429778,1,3.0,Cornell,1
4006,Mario Johnson,3.7250966671899546,1,0.0,Cornell,1
4007,Miguel Mochizuki,3.0125245895198307,1,3.0,USC,0
4008,Bruce Grubb,3.5601779789214483,1,1.0,USC,1
4009,Morgan Burton,3.57448019373634,1,1.0,USC,0
4010,Eddie Smith,3.1749742480752148,1,2.0,MIT,0
4011,Harry Kerber,3.3888396046503804,1,2.0,USC,1
4012,Patricia Ibara,3.0688684847920498,0,1.0,Barnard,1
4013,Charles Salter,3.276067719972841,1,0.0,USC,0
4014,Justin Mcgee,3.551304246291366,1,0.0,MIT,0
4015,Samuel Foxworth,3.4218953373899237,1,0.0,USC,0
4016,Wayne Myers,3.604154009254943,1,0.0,MIT,0
4017,Jesus Myers,3.53582109654058,1,1.0,USC,0
4018,Thomas Macias,3.4389833298268258,1,2.0,USC,0
4019,Lester Mcdonald,3.1555665336933383,1,3.0,USC,0
4020,Kimbra Rios,3.1667971462298627,0,2.0,Wellesley,0
4021,Lance Crocker,3.3288289649922556,1,1.0,MIT,0
4022,Salvatore Rodriguez,3.388128820889235,1,0.0,Penn,1
4023,Larry Lemons,3.660439974886017,1,3.0,USC,1
4024,Thomas Hartman,3.297030414724485,1,0.0,USC,0
4025,Gary Moore,3.630309067547657,1,1.0,USC,1
4026,Grant Coppola,3.3831149459528342,1,2.0,MIT,0
4027,Shirley Robinson,3.4818762982074145,0,2.0,Barnard,1
4028,Joshua Sheppard,3.9144269998966656,1,0.0,MIT,0
4029,Dennis Rogers,3.6095293344291206,1,0.0,USC,1
4030,George Greathouse,3.3839052202497557,1,0.0,USC,0
4031,James Kiger,3.6872017082881774,1,0.0,MIT,0
4032,Rolando Rainey,3.6172055321211554,1,2.0,Cornell,1
4033,Donald Marrero,3.6043018942863148,1,1.0,USC,0
4034,Elwood Johnson,3.7586766210907574,1,0.0,MIT,1
4035,Larry Silvas,3.349147386704254,1,0.0,MIT,0
4036,Lisa Johnson,3.6077240796132313,0,2.0,Barnard,0
4037,Dale Braswell,3.1278708851672357,1,0.0,USC,0
4038,Holly King,3.708676254692199,0,2.0,Barnard,1
4039,James Fisher,3.460663610330889,1,1.0,MIT,0
4040,Paul Martin,3.2949229016143136,1,2.0,USC,0
4041,Curtis Borrego,3.417251250785114,1,0.0,USC,0
4042,John Bettendorf,3.753623404358331,1,1.0,MIT,0
4043,Pete Perkins,3.3494966182347423,1,3.0,USC,0
4044,John Hutchison,2.9934196022428816,1,2.0,Penn,0
4045,Jordan Gibson,3.455987507972889,1,0.0,Cornell,0
4046,Allen Roth,3.700082427938166,1,0.0,USC,0
4047,Frank Loch,3.546408183316427,1,2.0,USC,0
4048,Marc Hoffman,3.5887488385639585,1,0.0,MIT,0
4049,Michael Sieja,3.3616973805158055,1,0.0,USC,0
4050,Michael Penn,3.461581335419285,1,0.0,Cornell,1
4051,Victoria Hunt,3.4135640060077206,0,3.0,Barnard,0
4052,Eugene Scott,3.019501479451151,1,1.0,USC,0
4053,Robert Murdock,3.5323144963097914,1,1.0,USC,0
4054,Andrew Kaan,3.6797372528489056,1,3.0,MIT,1
4055,Michael Boyce,3.434975659881543,1,3.0,Penn,0
4056,Earl Mcclenon,3.392876850932439,1,3.0,Cornell,0
4057,Steven Broadwater,3.7510397989295154,1,0.0,Cornell,0
4058,James Moore,3.1055553647977385,1,0.0,Penn,0
4059,Charles Aldrich,3.0902279794008294,1,0.0,Penn,0
4060,Scott Ruckman,3.816806319888836,1,1.0,Penn,1
4061,Michael Perez,3.8530224925424728,1,3.0,Penn,1
4062,James Hendren,3.322723106767927,1,1.0,MIT,0
4063,David Patterson,3.5370094839513015,1,1.0,Penn,0
4064,Anthony Strickland,3.622167908738726,1,3.0,USC,1
4065,Willie Richards,3.0298517597171704,1,0.0,MIT,0
4066,James Hudson,3.478069492509093,1,0.0,Cornell,0
4067,Dennis Lara,3.6119098075211578,1,3.0,Cornell,0
4068,Robert Mccaughey,3.6937713666513665,1,3.0,USC,1
4069,Thomas Smith,3.8182921271025063,1,3.0,Cornell,1
4070,Jeffrey Onks,3.6923760611232352,1,0.0,USC,0
4071,Norman Spangler,3.3348629384136217,1,4.0,USC,1
4072,George Wilson,3.773813168317128,1,1.0,USC,0
4073,Colin Butler,3.0063305324831435,1,2.0,MIT,1
4074,Gerard Carroll,2.99547869489371,1,1.0,USC,1
4075,Lance Harris,2.9636886636177757,1,4.0,Cornell,0
4076,Donald Morse,3.658182129025919,1,1.0,MIT,1
4077,Jack Starke,3.8055352077440325,1,2.0,MIT,1
4078,Luther Vogler,3.7733907576653714,1,4.0,MIT,1
4079,Vernon Roberts,3.522406236822464,1,2.0,Penn,0
4080,Davis Mathers,3.4366023382457107,1,2.0,USC,0
4081,Jorge James,3.2375517756844205,1,0.0,MIT,0
4082,Scott Benson,3.332844307884784,1,3.0,MIT,0
4083,Kelvin Pippin,3.5398812636614583,1,3.0,Cornell,0
4084,Chester Strock,3.5774317477804636,1,4.0,Cornell,0
4085,Paul Conklin,3.4428321707734773,1,2.0,MIT,1
4086,Herbert Clark,3.062246202952324,1,0.0,MIT,0
4087,James Kennedy,3.619240496436289,1,4.0,Cornell,1
4088,Robert Andre,3.910349939101949,1,0.0,MIT,1
4089,Chad Huggins,3.596293098248414,1,0.0,MIT,0
4090,Paul Fisherman,3.336117080990774,1,2.0,Penn,0
4091,Louis Ramberg,3.6880854289875984,1,2.0,USC,0
4092,William Genova,3.761648553352823,1,0.0,USC,0
4093,Rodolfo Romain,3.5752478997783204,1,0.0,MIT,0
4094,Michael Whitham,3.7197700494428076,1,1.0,MIT,0
4095,Shannon Bland,3.8318434671425683,1,0.0,USC,1
4096,William Coomer,3.3781603506204485,1,3.0,USC,1
4097,Jessie Barnett,3.693027896092504,1,3.0,Penn,1
4098,William Ouimet,3.6532658104879436,1,3.0,MIT,0
4099,Thomas Hooker,3.047810617514609,1,1.0,USC,1
4100,Weston Wedeking,3.8984303613957927,1,1.0,USC,1
4101,Robert Davis,3.6023628345316587,1,1.0,Penn,0
4102,James Patrick,3.470217390503025,1,0.0,Penn,0
4103,Charles Bowman,3.57645341164739,1,0.0,Penn,1
4104,John Gargano,3.8181637357343408,1,0.0,MIT,1
4105,Darrell Jamison,3.2601407055873066,1,1.0,MIT,0
4106,Tracy Bagshaw,3.6980654605833556,1,1.0,USC,1
4107,Steve Loomis,3.4084851378352004,1,1.0,MIT,0
4108,James Moore,3.430258055297312,1,0.0,MIT,0
4109,Nestor Berning,3.5972186669380437,1,4.0,USC,1
4110,Rodney Miller,3.2749172481195727,1,0.0,MIT,0
4111,Paul Atkins,3.761176726163592,1,1.0,USC,0
4112,Nancy Presnall,3.601212599463077,0,2.0,Wellesley,0
4113,Wayne Rone,3.341778818367196,1,0.0,MIT,1
4114,Timothy Estes,3.8355164423272905,1,1.0,USC,0
4115,Matthew Sain,3.5226935207005905,1,2.0,MIT,0
4116,Devin Vangilder,3.20187302920818,1,0.0,USC,0
4117,Dale Rourke,3.382895248151514,1,1.0,MIT,0
4118,David Parker,3.586148623434267,1,1.0,USC,0
4119,Kyle Bratton,3.3523216395713415,1,0.0,Cornell,1
4120,David Spencer,3.057541404217756,1,2.0,USC,0
4121,Michael Penoyer,3.878778274068507,1,1.0,Penn,1
4122,John Rue,3.2074523005704627,1,1.0,MIT,1
4123,Jonathan Chapman,3.85583206352773,1,1.0,Cornell,0
4124,Michael Lodge,3.2639003846296784,1,1.0,Cornell,0
4125,James Price,3.8125059472267755,1,3.0,MIT,1
4126,Russell Rodibaugh,3.07902646134771,1,3.0,MIT,0
4127,Gene Herriott,3.507979659633669,1,1.0,MIT,0
4128,Alfredo Sanders,3.4924865063147843,1,2.0,MIT,0
4129,Richard Klein,3.5523997900816906,1,0.0,USC,0
4130,John Young,3.4933269862498575,1,2.0,Penn,1
4131,David Pacheco,3.3122890064930623,1,2.0,USC,0
4132,Cesar Brown,3.441130991329434,1,0.0,USC,0
4133,Michael Cummings,2.986901321071323,1,1.0,Penn,0
4134,Kevin Skinner,3.206874677865472,1,1.0,USC,0
4135,Francesco Therrien,3.2520852942852527,1,2.0,USC,0
4136,Randall Keys,2.8317912849722626,1,2.0,MIT,0
4137,Adam Cohen,3.5615971376237727,1,2.0,USC,0
4138,Albert Battle,3.2594042400895313,1,3.0,MIT,0
4139,Christopher Eskola,3.3803869395160757,1,1.0,MIT,0
4140,Kenton Cole,3.7311349595317616,1,2.0,MIT,0
4141,Steven Weatherspoon,2.962420878456244,1,1.0,MIT,0
4142,David Oliver,3.504953413182336,1,4.0,Penn,0
4143,Kenneth Gomez,3.2354902328590254,1,2.0,USC,0
4144,Mario Abramson,3.65359675490551,1,0.0,MIT,1
4145,Alec Evans,3.4886180475852866,1,4.0,USC,1
4146,David Jackson,3.598099647237172,1,0.0,Cornell,0
4147,Virginia Lean,3.5005066565364094,0,1.0,Penn,1
4148,Leroy Mayfield,3.759810756219757,1,3.0,Penn,1
4149,Martin Barker,3.529108769110964,1,1.0,USC,0
4150,Christian Huelskamp,3.551810115679257,1,2.0,USC,1
4151,Israel Thomas,2.9878017730986266,1,1.0,USC,1
4152,Dustin Ellison,3.691505262685428,1,1.0,Penn,0
4153,Raymond Clay,3.595771233149184,1,1.0,MIT,0
4154,Marvin Strauser,3.5942295031955664,1,4.0,MIT,0
4155,Merle Smith,3.4090752095591976,1,0.0,MIT,1
4156,Mara Kemp,3.4098065875101486,0,4.0,Barnard,0
4157,Maurice Rosado,3.540449336373193,1,0.0,USC,1
4158,Wesley Conteh,3.6886053634951987,1,3.0,USC,1
4159,Lance Blackshire,3.4186979758529707,1,1.0,USC,0
4160,Juan Berkey,3.210658201339316,1,0.0,USC,1
4161,Dennis Mckinney,3.6355976422535328,1,3.0,MIT,1
4162,David Alexander,3.6964296721178544,1,1.0,USC,0
4163,Lawrence Gunderson,3.1703659915554425,1,0.0,USC,0
4164,Richard Murray,3.5638416233154917,1,1.0,USC,0
4165,Daniel Mcintosh,3.932259254200109,1,0.0,USC,1
4166,Chad Miller,3.378589406755215,1,1.0,MIT,0
4167,Joshua Mitchell,3.37184986349936,1,0.0,Penn,0
4168,Steve Dixon,3.629891398246583,1,1.0,MIT,1
4169,David Lewis,3.5837925083461264,1,2.0,MIT,1
4170,Nathaniel Mccurdy,3.1920082681991375,1,1.0,USC,0
4171,Kevin Urena,3.7586982052195053,1,1.0,Cornell,1
4172,Victor Shultis,3.618949745548521,1,0.0,Penn,1
4173,Stephen Buttram,3.728234856900758,1,0.0,Penn,1
4174,Edward Green,3.5651548676828004,1,2.0,USC,1
4175,Andrew Barros,3.290146731881095,1,0.0,USC,1
4176,Kenneth Griffin,3.914753326317383,1,2.0,Penn,0
4177,Michael Henry,3.21287700366507,1,2.0,Penn,1
4178,Anthony Roberts,3.874491150775901,1,0.0,Penn,1
4179,Dan Vanfleet,2.876465654296831,1,0.0,MIT,1
4180,Kristina Bastilla,3.803749422302282,0,0.0,Barnard,0
4181,Edward Morgan,3.5219168225067152,1,0.0,MIT,0
4182,Gene Young,3.8071736666694638,1,2.0,MIT,1
4183,Damon High,3.7095883587249308,1,0.0,USC,1
4184,Willard Scales,3.5414659907538315,1,2.0,MIT,0
4185,David Bishop,3.5957428148494457,1,3.0,Penn,0
4186,Jason Akers,3.591464757253259,1,2.0,MIT,0
4187,John Campbell,3.0688686191454635,1,3.0,Penn,0
4188,Drew Baker,3.223440245204697,1,0.0,Cornell,0
4189,Raymond Goldman,3.649097549658314,1,0.0,Penn,0
4190,Boyd Potter,3.7307995145907347,1,1.0,USC,1
4191,Israel Noto,3.9484265369740177,1,3.0,USC,1
4192,Leslie Bosarge,3.5098130502970877,1,0.0,USC,0
4193,Glenn Miller,3.255557050340027,1,2.0,USC,0
4194,Ralph Brown,3.122864414775095,1,2.0,Penn,0
4195,Michael Mink,3.7348808713376784,1,1.0,USC,0
4196,Josue Harp,3.731978167678602,1,1.0,Cornell,1
4197,Roger Buck,3.551711637582252,1,0.0,MIT,0
4198,Robert Dubberly,3.1714884880611716,1,2.0,USC,1
4199,Donald Olmstead,3.0253274725414023,1,0.0,USC,0
4200,Joseph Gibbons,3.6160714460540606,1,2.0,Penn,1
4201,Robert Hutchins,3.7420998322726193,1,0.0,Penn,1
4202,Yolanda Hugill,2.980338401745527,0,3.0,Barnard,1
4203,Eugene Thompson,3.5340088505154474,1,2.0,Cornell,0
4204,Charles Kroesing,3.4469035219008854,1,1.0,USC,0
4205,Thomas Ellison,3.513906303636743,1,0.0,MIT,0
4206,Hazel Kingery,3.2268519874908286,0,2.0,Wellesley,0
4207,Raymond Mccown,3.205455249999324,1,2.0,MIT,1
4208,Michael George,3.6006576305527114,1,1.0,USC,0
4209,Charles Hornung,3.1358945894434958,1,0.0,USC,0
4210,Kenneth Edwards,3.5761082043819625,1,1.0,Cornell,0
4211,Kevin Cantrell,3.373219900020808,1,3.0,MIT,0
4212,Patrick Garcia,3.607349094276019,1,0.0,USC,1
4213,Steven Ulcena,3.5140074530246137,1,0.0,Penn,0
4214,Ruben Carroll,3.301372759255588,1,3.0,MIT,0
4215,Roger Ives,3.1301137594084025,1,3.0,USC,1
4216,Perry Blake,3.2777131006712867,1,4.0,Cornell,0
4217,Rene Small,3.8019879151320017,1,0.0,USC,1
4218,Michael Mchugh,3.4077188169223476,1,1.0,MIT,1
4219,Robert Freeman,3.5532470608634514,1,3.0,Penn,0
4220,James Ceruantes,3.6804739740331316,1,1.0,Cornell,0
4221,Steven King,3.4572981893129184,1,2.0,USC,0
4222,George Jackson,3.3189427949036987,1,0.0,MIT,0
4223,Roger Santana,3.922472746595682,1,0.0,Penn,0
4224,Edward Florez,3.603066859666567,1,2.0,USC,0
4225,Bertram Lumpkin,3.6810426965058722,1,0.0,MIT,1
4226,Gerald Powell,3.548729759887345,1,0.0,MIT,0
4227,Christopher Means,3.207693295375278,1,0.0,MIT,0
4228,Joan Scott,3.716109807858585,0,1.0,Barnard,1
4229,John Anderson,2.9930230568020733,1,2.0,Cornell,1
4230,Maurice Turner,3.5183305096321935,1,0.0,MIT,0
4231,Floyd Childers,3.2653242968189105,1,1.0,USC,0
4232,James Vessey,3.311163148720653,1,1.0,MIT,1
4233,Bruce Hathaway,3.6603022145119146,1,1.0,MIT,0
4234,Gavin Salters,3.0297221589596064,1,0.0,USC,1
4235,Jeff Morris,3.5459122355805794,1,3.0,MIT,0
4236,David Riis,3.537045005439154,1,2.0,Penn,0
4237,Alfredo Taylor,3.952921040379172,1,2.0,MIT,1
4238,Joseph Pasche,3.4263397346388342,1,2.0,USC,0
4239,Arturo Moffitt,3.6781933893610566,1,2.0,MIT,1
4240,Ryan Baisch,3.4136401141064976,1,2.0,Cornell,0
4241,Dan Gundersen,3.426714408027919,1,2.0,MIT,0
4242,Bobby Smith,3.3024458778599257,1,0.0,USC,0
4243,Eric Gardner,3.567144433387928,1,1.0,USC,0
4244,William Wood,3.9269818738459725,1,1.0,USC,1
4245,Travis Russi,3.803946806703294,1,1.0,Penn,1
4246,Charles Gagne,3.53401044702585,1,1.0,Cornell,0
4247,Ronald Solomon,3.8468018267176687,1,0.0,Penn,0
4248,Ernesto Dell,3.4038383680824897,1,3.0,USC,0
4249,Brad Blackmer,3.2756081119029377,1,2.0,USC,0
4250,Claude Thompson,3.765605269859929,1,1.0,USC,0
4251,George Scheff,3.880277593666717,1,3.0,USC,1
4252,Randy Herder,3.7542606770820113,1,4.0,Cornell,1
4253,Latrice Delk,2.829693504760011,0,0.0,Barnard,0
4254,John Healey,3.521288244591582,1,0.0,MIT,1
4255,Roger Haworth,3.280301458865969,1,2.0,Penn,0
4256,Alex Cothran,3.043002418176864,1,0.0,USC,0
4257,Willie Velazquez,3.232389583257479,1,0.0,Cornell,0
4258,Paul Tanner,3.1085302588588415,1,2.0,Penn,0
4259,Orlando Reyna,3.9479689691970865,1,3.0,MIT,1
4260,Miguel Daquilante,3.2581259079347924,1,1.0,USC,0
4261,Richard Box,3.186598769464556,1,0.0,USC,0
4262,Perry Fuller,3.2762328742344597,1,1.0,Cornell,0
4263,Floyd Tagliente,3.6439922073244517,1,0.0,USC,1
4264,Roger Conley,3.3812819002201504,1,1.0,USC,1
4265,William Goldwyn,3.397387729586485,1,1.0,MIT,0
4266,Dale Gentry,3.4816096059807666,1,3.0,Cornell,0
4267,George Robertson,3.5901457278176934,1,1.0,Penn,0
4268,David Messina,3.891871745395835,1,1.0,USC,0
4269,Patrick Howe,3.2751209468044,1,1.0,USC,0
4270,Kelley Rowe,3.3688594137279124,1,0.0,MIT,0
4271,David Ennis,3.351038809713091,1,2.0,USC,0
4272,James Kimball,3.632044179867229,1,1.0,MIT,0
4273,Richard Shores,3.5155257597192193,1,3.0,USC,0
4274,David Richardson,3.9049711906458207,1,0.0,USC,1
4275,Walter Jolin,3.107855694904758,1,3.0,USC,0
4276,Claude Shawver,3.605544845538166,1,2.0,USC,0
4277,John Bryant,3.027914673166478,1,0.0,Penn,0
4278,Daniel Snyder,3.957820089644457,1,2.0,USC,1
4279,Raymond Haberman,3.8553121079145933,1,1.0,USC,1
4280,Shane Graham,3.3580773591477895,1,2.0,Penn,1
4281,Norma Bishop,3.5820140708878814,0,1.0,Barnard,0
4282,Marvin Ventura,3.55163937239865,1,3.0,MIT,0
4283,Michael Schwartz,3.4048284579972306,1,0.0,MIT,0
4284,Ron Schmidt,3.4093814643412137,1,0.0,Penn,1
4285,Luis Banks,3.0812518536355644,1,2.0,USC,0
4286,Mark Bailey,3.6946872905340364,1,3.0,Penn,1
4287,John Boore,3.4496068827120103,1,0.0,Cornell,0
4288,John Hasberry,3.523291136214952,1,0.0,Cornell,1
4289,Johnny Carter,3.712522062397948,1,1.0,Cornell,1
4290,Charles Price,3.835080537865439,1,2.0,USC,0
4291,William Tracey,3.7652345808005716,1,1.0,USC,1
4292,John Mcdearmont,3.614194586105993,1,0.0,Penn,1
4293,Rueben Hecht,3.841463063748998,1,2.0,MIT,1
4294,Ted Perez,3.2216255436572614,1,0.0,MIT,1
4295,Noah Kitterman,3.8296656738175265,1,1.0,Cornell,0
4296,James Shepperd,2.9958262535256286,1,2.0,Penn,1
4297,Donald Perkins,3.630413943493911,1,0.0,USC,1
4298,William Jones,3.75457290304837,1,4.0,USC,0
4299,Ronald Marquez,3.608256431583973,1,0.0,Penn,1
4300,George Imbert,3.7662835549915012,1,0.0,MIT,1
4301,Robert Lippert,3.0557416351897384,1,1.0,USC,1
4302,Clinton Hill,3.558043304921774,1,0.0,Cornell,0
4303,Charles Brice,3.628452142543042,1,0.0,Penn,0
4304,Jerry Ledue,3.1188569199174934,1,2.0,MIT,0
4305,James Davis,3.8374240834952094,1,0.0,Cornell,1
4306,Tim Kina,3.715230889200453,1,0.0,USC,0
4307,Carolyn Stinger,3.2986270953287518,0,1.0,Barnard,0
4308,Michael Wolff,3.7592448774672738,1,1.0,Penn,0
4309,Daryl Nally,3.4167379243278613,1,1.0,Cornell,0
4310,Phyllis Rubert,3.037973621241497,0,2.0,Barnard,0
4311,Marc Chapman,3.4108405062300324,1,2.0,USC,0
4312,Steven Bowser,3.922291969114445,1,3.0,Cornell,1
4313,Sean Hollis,3.6493885321497608,1,0.0,Cornell,0
4314,William Gonzalez,3.011868540652773,1,3.0,USC,0
4315,Alan Kirker,3.6721747610236433,1,3.0,Cornell,1
4316,Ronnie Kent,3.4947950989632157,1,1.0,MIT,0
4317,Gerald Watkins,3.835940941007631,1,0.0,MIT,1
4318,Nathan Hill,3.2872508148424164,1,2.0,MIT,1
4319,Randy Dunn,2.893645869640375,1,0.0,Penn,0
4320,Harland Reeves,3.6819882345709685,1,3.0,USC,1
4321,Walter Turner,3.6414001345422955,1,1.0,MIT,1
4322,Steven Mckenzie,3.3440784366732665,1,0.0,MIT,0
4323,Dennis Cruz,3.521472598262279,1,4.0,MIT,0
4324,Howard Soto,3.8101142541896893,1,1.0,MIT,0
4325,Elvis Ruiz,3.314043704520677,1,0.0,USC,0
4326,Lee Erlandson,3.358238254659123,1,1.0,MIT,0
4327,Glen Parish,3.087950568934346,1,1.0,USC,0
4328,Clarence Shannon,3.79173051959336,1,0.0,Penn,1
4329,Dominique Friend,3.6417643540789584,1,1.0,Cornell,1
4330,Lisa Gray,3.164331110021376,0,0.0,Wellesley,0
4331,Robin Thomas,3.4414904919307814,1,1.0,MIT,0
4332,Dale Pinkston,3.747280912424759,1,4.0,MIT,1
4333,Mark Guzman,3.2987317736461845,1,2.0,USC,0
4334,Kevin Matskin,3.700315206746302,1,1.0,MIT,1
4335,Gerald Martin,3.176410078385721,1,1.0,USC,0
4336,Keith Ashton,3.556183751088131,1,0.0,Cornell,0
4337,David Storey,3.1544056222289982,1,2.0,USC,0
4338,Luis Galbraith,3.798282535873048,1,0.0,Cornell,0
4339,James Hughes,3.17257355378423,1,0.0,Penn,0
4340,Eugene Hogan,3.4930032183750135,1,1.0,USC,0
4341,Michael Moeller,3.2684667997010166,1,0.0,MIT,0
4342,Brian Spears,3.49606720818339,1,1.0,MIT,0
4343,Freddy Hall,3.132225196955854,1,2.0,USC,0
4344,John Shanks,3.2495745564017966,1,2.0,Penn,0
4345,Jason Stephens,3.6018037376613696,1,3.0,USC,0
4346,Jon Jackson,3.5253330636899514,1,0.0,Cornell,0
4347,Terrence Mahraun,3.3249118949814545,1,1.0,Penn,0
4348,Perry Landaker,3.7919115493038054,1,0.0,USC,1
4349,Robert Mcrae,3.5474161330973977,1,2.0,MIT,0
4350,Paul Landon,3.5524326188763085,1,0.0,MIT,0
4351,Mary Kliment,3.660432934806326,0,2.0,Wellesley,1
4352,Joe Cambell,3.339522156894163,1,0.0,USC,1
4353,Matthew Warren,3.2555494328971215,1,0.0,USC,1
4354,William Baker,3.1208049715102595,1,0.0,Penn,0
4355,Jason Schaff,3.679738401805557,1,1.0,MIT,1
4356,Douglas Turner,2.9941538241530736,1,0.0,USC,0
4357,Daniel Alvarez,3.699807995439249,1,0.0,Penn,1
4358,Tony Zajc,3.6148332043318607,1,3.0,USC,1
4359,Tyler Degraffenreid,3.878223675411345,1,1.0,USC,0
4360,April Meade,3.8453966924490004,0,3.0,Wellesley,0
4361,Lawrence Lakey,3.351533128923534,1,0.0,USC,0
4362,David Santana,3.210834773241335,1,1.0,Penn,0
4363,James Bach,3.5680338054328793,1,1.0,Penn,1
4364,Brent Noblett,3.895195146379443,1,0.0,MIT,1
4365,Hassan Hyatt,3.6914513622764984,1,1.0,Penn,1
4366,Robert Spivey,3.9043542732538348,1,1.0,Cornell,0
4367,Kyle Stiles,3.388145991047442,1,0.0,Penn,0
4368,Steven Saccucci,3.8919843412115647,1,0.0,MIT,0
4369,Mary Arnett,3.751382255594364,0,0.0,Barnard,1
4370,Donald Boren,3.7184446780309006,1,4.0,Cornell,0
4371,Bobby Trevathan,3.048642948813187,1,2.0,Penn,0
4372,Gordon Ruckman,3.4762424492503894,1,0.0,USC,1
4373,Roy Hall,3.3646967086319544,1,2.0,Penn,1
4374,David Malloy,3.421834566564038,1,1.0,Cornell,0
4375,Patrick Mitchell,3.414017540504177,1,2.0,Cornell,0
4376,Keith Treuter,3.232539298305904,1,2.0,MIT,0
4377,Charles Lupo,3.232628332061254,1,3.0,Penn,0
4378,Joshua Planas,2.9748163697593144,1,2.0,USC,0
4379,James Tolman,3.3364580418104355,1,4.0,MIT,0
4380,James Kowalchuk,3.6023307383642047,1,2.0,Penn,1
4381,James Boerger,3.3967366211274896,1,3.0,MIT,0
4382,Harold Nelson,3.28557193799786,1,0.0,USC,0
4383,Bryan Carroll,3.4801064598343245,1,2.0,Cornell,0
4384,Sheldon Tarver,2.9724399977813576,1,2.0,USC,0
4385,Winfred Nunez,3.013980448647188,1,3.0,MIT,0
4386,Don Crosby,3.7107748125187703,1,4.0,USC,0
4387,Hector Wong,3.0546113625002596,1,2.0,Penn,0
4388,Jeremy Sierra,3.6438006273093655,1,3.0,MIT,1
4389,Norman Parker,3.704717758378791,1,0.0,USC,0
4390,Jerome Nance,3.3986639486503583,1,1.0,USC,0
